Time	pre_cru	tem_cru	pre_cn05	tem_cn05	runoff
2005-02-01	10.32	-9.02	9.45	-8.75	533
2005-03-01	21.00	-4.00	19.32	-4.42	444
2005-04-01	22.76	0.70	22.46	0.65	821
2005-05-01	71.85	4.55	67.86	4.95	1131
2005-06-01	78.61	8.41	76.75	8.49	1114
2005-07-01	122.30	10.42	119.41	10.56	1027
2005-08-01	104.83	9.65	99.91	10.02	1099
2005-09-01	89.92	6.71	96.65	6.88	1188
2005-10-01	36.47	-0.08	42.87	-0.08	1511
2005-11-01	4.70	-7.01	4.73	-6.89	1042
2005-12-01	0.72	-11.57	1.26	-11.56	599
2006-01-01	2.27	-9.40	1.96	-9.17	555
2006-02-01	7.84	-7.14	8.13	-7.51	519
2006-03-01	10.29	-5.03	9.57	-4.79	643
2006-04-01	26.28	0.12	25.17	0.18	1194
2006-05-01	50.51	4.66	46.09	4.82	1269
2006-06-01	76.23	8.24	81.53	8.54	1325
2006-07-01	107.12	11.72	95.70	12.04	1211
2006-08-01	91.10	11.02	96.15	11.06	1060
2006-09-01	66.30	6.57	73.95	6.18	1110
2006-10-01	28.47	0.69	27.98	0.98	1016
2006-11-01	6.83	-5.91	6.07	-5.76	850
2006-12-01	4.32	-11.37	3.95	-11.26	603
2007-01-01	4.37	-12.80	3.05	-13.23	513
2007-02-01	6.72	-8.71	6.90	-8.57	483
2007-03-01	17.33	-3.80	15.69	-3.66	499
2007-04-01	19.89	1.16	20.40	0.80	849
2007-05-01	59.90	6.34	62.06	6.43	1173
2007-06-01	106.38	7.12	115.91	7.55	1182
2007-07-01	122.05	9.90	105.61	9.95	1372
2007-08-01	97.67	10.75	100.93	10.85	1263
2007-09-01	76.11	5.80	72.14	5.84	1351
2007-10-01	49.73	1.06	52.30	0.91	1368
2007-11-01	2.65	-6.49	3.44	-6.25	976
2007-12-01	2.31	-10.16	2.22	-9.93	620
2008-01-01	7.88	-12.24	10.09	-11.96	548
2008-02-01	7.60	-12.86	8.41	-13.27	465
2008-03-01	11.33	-4.23	10.12	-3.78	504
2008-04-01	20.80	0.80	27.20	1.27	1003
2008-05-01	41.92	6.00	47.79	5.93	1216
2008-06-01	86.51	7.86	91.24	7.72	1255
2008-07-01	98.57	10.18	99.46	10.25	1002
2008-08-01	87.29	8.29	95.32	8.70	1234
2008-09-01	95.01	6.29	97.65	6.68	931
2008-10-01	35.56	0.12	36.76	0.56	1162
2008-11-01	6.26	-6.72	7.41	-6.52	771
2008-12-01	0.85	-10.14	1.50	-10.17	554
2009-01-01	2.65	-11.52	3.06	-11.43	533
2009-02-01	4.63	-7.01	6.29	-6.55	392
2009-03-01	12.55	-3.93	12.95	-3.94	760
2009-04-01	24.27	2.54	29.70	2.53	1198
2009-05-01	70.63	4.55	72.29	4.69	1249
2009-06-01	71.16	9.00	73.09	8.95	1271
2009-07-01	126.31	10.67	109.87	11.05	1033
2009-08-01	102.75	8.94	110.92	9.08	1011
2009-09-01	79.56	7.27	82.27	7.31	1227
2009-10-01	37.34	0.43	32.90	0.44	1187
2009-11-01	8.11	-6.71	8.41	-6.76	917
2009-12-01	1.17	-11.08	1.75	-10.80	599
2010-01-01	1.97	-10.42	2.12	-10.09	549
2010-02-01	3.19	-7.66	3.82	-7.53	430
2010-03-01	12.03	-3.69	10.36	-3.57	521
2010-04-01	16.64	0.27	17.55	0.43	1229
2010-05-01	82.88	5.15	76.18	5.72	1248
2010-06-01	91.07	7.86	93.78	8.23	1332
2010-07-01	101.16	11.93	96.27	12.12	1530
2010-08-01	95.33	10.91	91.65	10.89	1373
2010-09-01	76.38	6.85	69.60	7.21	1020
2010-10-01	36.92	0.35	30.74	0.37	988
2010-11-01	2.45	-6.56	3.18	-6.73	915
2010-12-01	1.28	-12.40	1.71	-12.32	624
2011-01-01	5.48	-13.52	4.29	-13.98	529
2011-02-01	4.74	-7.52	4.77	-7.67	411
2011-03-01	12.31	-5.95	9.90	-6.53	501
2011-04-01	19.57	1.42	22.90	1.60	943
2011-05-01	66.89	5.11	61.29	5.02	1172
2011-06-01	94.63	8.25	93.28	8.90	1234
2011-07-01	104.53	10.25	99.44	10.11	1166
2011-08-01	85.13	9.87	83.71	9.94	981
2011-09-01	104.20	6.26	100.42	6.28	963
2011-10-01	30.77	0.47	27.76	0.65	1186
2011-11-01	13.57	-5.05	11.32	-4.79	938
2011-12-01	2.37	-10.87	2.54	-10.74	585
2012-01-01	9.35	-13.67	7.77	-13.55	540
2012-02-01	7.53	-8.91	9.43	-9.20	426
2012-03-01	16.94	-5.07	17.62	-4.82	528
2012-04-01	21.56	0.49	27.58	0.83	677
2012-05-01	74.11	5.32	74.04	5.57	1338
2012-06-01	101.18	8.22	82.81	8.55	1384
2012-07-01	170.43	10.27	158.95	10.73	1596
2012-08-01	94.41	9.99	99.99	10.33	2842
2012-09-01	61.30	5.56	67.63	5.85	1780
2012-10-01	33.50	-0.59	31.79	0.19	1494
2012-11-01	4.39	-7.20	4.55	-7.00	980
2012-12-01	1.93	-11.06	2.62	-10.54	678
2013-01-01	2.30	-12.62	3.31	-12.47	643
2013-02-01	7.29	-7.23	9.07	-7.07	482
2013-03-01	3.70	-2.68	7.36	-2.10	710
2013-04-01	25.26	0.97	34.22	1.23	868
2013-05-01	77.50	4.93	106.15	4.89	1240
2013-06-01	69.08	9.40	102.23	9.96	1359
2013-07-01	136.11	10.85	153.21	10.77	1549
2013-08-01	64.40	11.13	82.03	11.41	1614
2013-09-01	71.41	5.22	97.04	5.51	1085
2013-10-01	21.95	0.40	33.52	0.64	1156
2013-11-01	5.33	-7.79	8.33	-7.10	917
2013-12-01	2.50	-12.17	2.91	-12.18	655
2014-01-01	2.63	-11.77	2.68	-11.12	667
2014-02-01	9.48	-9.25	10.63	-8.54	478
2014-03-01	17.27	-3.97	16.21	-3.16	479
2014-04-01	31.05	0.89	53.22	1.31	808
2014-05-01	52.77	4.31	70.05	4.84	1150
2014-06-01	103.63	7.68	134.20	8.47	1280
2014-07-01	101.37	10.50	111.31	10.87	1330
2014-08-01	108.98	8.67	113.52	8.93	1280
2014-09-01	87.25	6.16	122.27	6.57	1270
2014-10-01	41.31	1.02	44.25	1.36	1290
2014-11-01	5.15	-6.00	7.57	-5.48	1080
2014-12-01	6.88	-11.60	4.53	-10.97	626
2015-01-01	3.97	-12.56	4.37	-11.47	603
2015-02-01	3.44	-8.69	4.85	-7.94	495
2015-03-01	9.57	-3.00	11.91	-2.58	590
2015-04-01	33.14	0.89	41.91	0.97	790
2015-05-01	52.15	4.71	78.38	5.16	1130
2015-06-01	93.94	7.68	124.67	8.67	1160
2015-07-01	83.69	9.30	91.96	9.41	1400
2015-08-01	56.06	9.00	82.52	9.16	936
2015-09-01	100.00	6.20	105.99	6.75	771
2015-10-01	21.70	0.88	35.77	1.42	953
2015-11-01	7.92	-4.73	9.20	-3.69	810
2015-12-01	2.82	-11.46	3.32	-11.19	508
2016-01-01	4.40	-13.25	2.62	-12.78	465
2016-02-01	6.66	-9.78	5.30	-9.45	441
2016-03-01	12.02	-3.60	19.37	-3.22	463
2016-04-01	31.24	1.21	37.88	1.77	732
2016-05-01	76.36	4.77	76.81	5.19	955
2016-06-01	58.81	8.60	75.36	8.96	1090
2016-07-01	90.91	11.05	111.45	11.33	1020
2016-08-01	71.69	11.41	107.86	12.67	759
2016-09-01	79.25	5.93	76.53	5.72	734
2016-10-01	47.26	1.19	49.19	1.48	955
2016-11-01	3.41	-5.56	3.02	-4.55	827
2016-12-01	3.46	-9.39	2.42	-8.55	485
2017-01-01	3.82	-11.42	3.82	-10.84	425
2017-02-01	8.42	-7.78	9.95	-7.41	412
2017-03-01	20.89	-4.98	23.12	-4.95	431
2017-04-01	37.34	1.20	40.72	1.11	688
2017-05-01	69.06	4.63	83.76	4.50	1060
2017-06-01	91.99	7.28	108.98	7.79	1080
2017-07-01	73.33	11.36	89.82	12.14	1120
2017-08-01	126.20	10.27	139.07	10.34	819
2017-09-01	105.05	6.56	113.96	6.81	804
2017-10-01	51.21	1.18	65.81	1.60	1210
2017-11-01	2.69	-6.18	5.71	-5.76	1070
2017-12-01	0.50	-10.00	2.06	-9.54	578
2018-01-01	5.38	-12.10	3.49	-11.37	502
2018-02-01	4.50	-9.32	6.15	-9.64	449
2018-03-01	15.73	-3.24	12.52	-2.37	577
2018-04-01	35.05	1.43	25.49	1.30	993
2018-05-01	64.89	5.30	57.59	5.86	1450
2018-06-01	105.34	8.53	90.38	9.07	1490
2018-07-01	140.66	11.10	107.00	11.58	1970
2018-08-01	120.22	10.44	95.50	11.12	2180
2018-09-01	110.48	6.06	76.84	6.56	3040
2018-10-01	23.09	-0.97	31.54	-0.65	2260
2018-11-01	12.82	-7.26	5.33	-6.85	1120
2018-12-01	3.01	-12.04	2.36	-11.01	720
2019-01-01	6.25	-12.51			627
2019-02-01	9.45	-8.75			557
2019-03-01	12.88	-4.90			737
2019-04-01	29.05	2.31			1390
2019-05-01	86.05	4.10			1640
2019-06-01	112.81	7.95			1920
2019-07-01	108.74	9.28			3200
2019-08-01	113.02	10.22			2160
2019-09-01	102.42	6.29			1680
2019-10-01	44.86	0.66			2050
2019-11-01	10.65	-4.91			1270
2019-12-01	2.58	-12.29			784
2020-01-01	5.31	-12.15			703
2020-02-01	3.62	-9.49			594
2020-03-01	14.74	-3.84			806
2020-04-01	28.14	0.07			1390
2020-05-01	54.38	4.50			1620
2020-06-01	114.97	7.93			1850
2020-07-01	114.74	10.09			2680
2020-08-01	110.23	9.94			3050
2020-09-01	72.20	6.93			2050
2020-10-01	20.74	0.86			2060
2020-11-01	6.92	-5.48			1430
2020-12-01	1.95	-11.50			815
2021-01-01	3.97	-12.38			707
2021-02-01	6.58	-7.84			620
2021-03-01	12.71	-2.82			631
2021-04-01	47.64	0.01			1510
2021-05-01	54.53	4.78			1450
2021-06-01	102.34	8.72			1270
2021-07-01	93.15	10.89			1380
2021-08-01	117.02	9.55			1280
2021-09-01	101.90	6.67			1170
2021-10-01	47.73	1.53			1330
2021-11-01	5.78	-7.56			1180
2021-12-01	2.01	-11.05			760
2022-01-01	6.71	-12.58			640
2022-02-01	7.95	-11.70			548
2022-03-01	5.52	-2.12			645
2022-04-01	35.60	0.91			1060
2022-05-01	56.44	5.15			1230
2022-06-01	70.37	8.84			1330
2022-07-01	97.42	11.37			1100
2022-08-01	96.61	11.28			1120
2022-09-01	65.52	6.09			1110
2022-10-01	29.84	0.99			986
2022-11-01	5.35	-5.08			987
2022-12-01	1.17	-11.61			643
2023-01-01	3.27	-12.33			544
2023-02-01	8.48	-7.80			490
2023-03-01	11.56	-3.63			557
2023-04-01	27.07	0.75			866
2023-05-01	57.65	4.36			936
2023-06-01	69.48	7.97			1310
2023-07-01	77.42	10.77			1290
2023-08-01	104.65	10.37			1080
2023-09-01	77.43	7.17			942
2023-10-01	31.21	0.80			1310
2023-11-01	5.42	-5.96			1120
2023-12-01	2.32	-10.45			671
2024-01-01	1.34	-12.08			616
2024-02-01	11.21	-9.70			531
2024-03-01	15.90	-3.28			591
2024-04-01	39.09	1.84			1040
2024-05-01	83.64	5.45			1280
2024-06-01	105.00	8.00			1560
2024-07-01	127.73	11.24			1580
2024-08-01	76.08	11.40			1560
2024-09-01	76.57	7.22			1420
2024-10-01	32.91	1.47			1440
2024-11-01	8.34	-5.25			1240
2024-12-01	1.76	-11.02			703
