Time	pre_cru	tem_cru	pre_cn05	tem_cn05	runoff
2002-02-01	5.40	-7.52	6.60	-7.22	120.00
2002-03-01	7.00	-5.62	6.82	-4.99	118.00
2002-04-01	18.08	0.20	18.39	-0.03	172.00
2002-05-01	49.55	2.08	53.37	1.76	191.00
2002-06-01	110.69	7.10	122.57	6.78	715.00
2002-07-01	124.33	9.52	139.55	8.86	989.00
2002-08-01	64.38	7.79	79.56	7.15	557.00
2002-09-01	80.63	5.34	96.68	5.02	421.00
2002-10-01	27.27	-1.90	29.98	-2.02	366.00
2002-11-01	10.41	-7.36	7.94	-6.63	220.00
2002-12-01	1.29	-9.28	1.69	-8.49	149.00
2003-01-01	2.86	-10.72	3.44	-10.28	115.00
2003-02-01	7.31	-8.27	7.59	-8.22	116.00
2003-03-01	8.11	-4.82	7.66	-4.57	125.00
2003-04-01	8.88	0.19	10.57	0.19	191.00
2003-05-01	53.61	2.09	63.20	1.56	256.00
2003-06-01	140.21	6.14	151.13	5.77	821.00
2003-07-01	119.44	8.17	136.26	7.33	1102.00
2003-08-01	145.76	8.97	165.73	8.46	1089.00
2003-09-01	92.89	5.64	111.03	5.03	1297.00
2003-10-01	35.06	1.00	37.28	1.07	513.00
2003-11-01	3.49	-5.35	3.17	-4.81	277.00
2003-12-01	5.04	-9.34	3.41	-8.39	199.00
2004-01-01	5.57	-11.15	4.72	-10.15	158.00
2004-02-01	3.39	-9.45	4.47	-8.93	145.00
2004-03-01	7.03	-3.27	6.28	-2.65	189.00
2004-04-01	26.66	-0.69	25.37	-0.66	212.00
2004-05-01	58.66	3.30	60.35	3.37	278.00
2004-06-01	120.81	5.92	138.99	5.25	653.00
2004-07-01	150.60	7.87	166.79	7.00	1230.00
2004-08-01	103.48	8.51	109.76	8.05	979.00
2004-09-01	75.77	5.57	89.83	5.09	621.00
2004-10-01	46.05	-0.89	44.62	-1.09	433.00
2004-11-01	7.48	-7.81	5.29	-7.56	258.00
2004-12-01	2.68	-9.34	2.50	-8.74	183.00
2005-01-01	6.06	-9.70	5.39	-9.14	155.00
2005-02-01	12.83	-8.00	10.75	-7.50	135.00
2005-03-01	23.10	-4.31	15.95	-3.93	149.00
2005-04-01	26.96	-1.11	29.88	-1.03	223.00
2005-05-01	45.24	2.68	52.65	2.13	386.00
2005-06-01	103.69	6.66	131.68	6.14	1010.00
2005-07-01	135.21	9.26	133.28	8.98	955.00
2005-08-01	155.19	8.92	159.53	8.36	1750.00
2005-09-01	65.19	6.25	77.99	5.83	980.00
2005-10-01	47.33	-0.15	50.50	-0.36	561.00
2005-11-01	7.22	-6.45	4.90	-6.22	319.00
2005-12-01	0.87	-10.01	1.22	-9.27	184.00
2006-01-01	0.43	-7.06	1.32	-6.16	150.00
2006-02-01	8.05	-5.85	8.14	-5.14	141.00
2006-03-01	20.33	-5.20	19.00	-4.63	133.00
2006-04-01	17.34	-1.33	19.64	-1.11	170.00
2006-05-01	65.57	3.03	72.78	2.41	304.00
2006-06-01	113.95	7.36	145.22	6.99	1060.00
2006-07-01	75.18	10.38	91.21	9.75	707.00
2006-08-01	67.19	9.29	87.46	8.80	496.00
2006-09-01	72.49	5.95	91.66	5.48	504.00
2006-10-01	37.57	-0.86	40.18	-1.22	434.00
2006-11-01	10.99	-6.45	7.70	-6.25	227.00
2006-12-01	4.85	-10.31	3.75	-9.23	148.00
2007-01-01	1.93	-10.93	1.93	-9.59	131.00
2007-02-01	6.44	-9.47	5.46	-8.73	126.00
2007-03-01	11.17	-4.19	9.33	-3.63	136.00
2007-04-01	19.55	-0.36	21.01	-0.23	189.00
2007-05-01	51.31	4.44	62.63	4.14	265.00
2007-06-01	83.11	5.93	108.36	5.62	496.00
2007-07-01	111.05	8.77	135.40	8.42	730.00
2007-08-01	105.62	9.35	118.88	8.87	834.00
2007-09-01	68.59	5.76	88.10	5.24	1080.00
2007-10-01	24.70	1.84	26.15	2.29	416.00
2007-11-01	6.70	-7.05	4.85	-6.25	238.00
2007-12-01	5.31	-9.06	3.98	-8.47	150.00
2008-01-01	8.07	-8.84	12.60	-7.97	130.00
2008-02-01	7.46	-11.80	7.92	-10.55	128.00
2008-03-01	16.73	-5.49	13.18	-5.12	135.00
2008-04-01	15.93	-0.60	20.07	-0.59	239.00
2008-05-01	72.22	4.14	85.07	3.79	437.00
2008-06-01	94.10	6.20	115.27	5.72	708.00
2008-07-01	131.87	8.76	136.55	8.44	900.00
2008-08-01	134.69	7.29	144.52	6.81	1090.00
2008-09-01	73.82	5.70	93.45	5.28	1010.00
2008-10-01	58.05	-1.20	58.10	-1.43	698.00
2008-11-01	3.04	-6.88	3.07	-6.46	367.00
2008-12-01	1.37	-9.02	1.86	-8.64	211.00
2009-01-01	2.30	-9.19	2.72	-8.34	161.00
2009-02-01	4.66	-6.41	6.06	-6.12	151.00
2009-03-01	12.81	-4.45	10.07	-4.14	147.00
2009-04-01	16.19	0.78	16.93	0.71	250.00
2009-05-01	58.31	3.30	61.33	3.26	319.00
2009-06-01	99.70	7.80	125.24	7.43	741.00
2009-07-01	155.41	9.88	164.04	9.62	1210.00
2009-08-01	126.65	7.99	142.53	7.58	1710.00
2009-09-01	52.02	6.84	68.80	6.16	904.00
2009-10-01	45.04	0.33	43.66	0.68	562.00
2009-11-01	9.09	-5.34	12.47	-4.97	326.00
2009-12-01	3.55	-9.87	3.12	-9.10	201.00
2010-01-01	2.04	-9.88	2.26	-9.53	166.00
2010-02-01	3.19	-6.87	3.46	-6.35	157.00
2010-03-01	8.15	-3.54	5.98	-2.87	164.00
2010-04-01	15.50	-0.53	16.87	-0.41	182.00
2010-05-01	70.06	4.14	79.17	3.54	245.00
2010-06-01	104.50	7.00	130.79	6.51	562.00
2010-07-01	109.10	10.58	125.38	10.03	1040.00
2010-08-01	124.70	9.70	134.03	9.00	676.00
2010-09-01	84.87	6.40	102.23	5.74	937.00
2010-10-01	42.99	-0.04	42.47	-0.25	526.00
2010-11-01	7.87	-6.07	7.22	-5.39	278.00
2010-12-01	0.79	-11.49	1.26	-10.51	169.00
2011-01-01	6.72	-11.55	5.71	-10.93	145.00
2011-02-01	6.56	-7.37	6.53	-7.04	143.00
2011-03-01	15.17	-5.79	12.05	-5.29	145.00
2011-04-01	31.38	-0.64	31.72	-0.95	238.00
2011-05-01	66.72	3.54	69.40	3.22	396.00
2011-06-01	109.16	6.74	126.97	6.34	980.00
2011-07-01	138.58	8.75	156.64	8.28	1290.00
2011-08-01	72.29	8.06	84.08	7.53	1080.00
2011-09-01	104.12	6.25	120.20	6.09	643.00
2011-10-01	36.28	-0.27	36.68	-0.66	597.00
2011-11-01	11.66	-5.67	7.83	-6.12	332.00
2011-12-01	1.24	-8.93	1.41	-8.07	202.00
2012-01-01	9.09	-11.85	7.75	-11.08	150.00
2012-02-01	7.96	-7.18	7.38	-6.53	141.00
2012-03-01	14.83	-5.38	16.00	-4.78	167.00
2012-04-01	39.71	-1.39	39.57	-1.56	251.00
2012-05-01	46.64	4.22	49.03	3.94	709.00
2012-06-01	136.44	7.26	157.65	6.79	1270.00
2012-07-01	159.37	9.35	174.70	9.16	1740.00
2012-08-01	115.42	8.92	121.51	8.47	970.00
2012-09-01	64.19	5.21	79.05	4.70	756.00
2012-10-01	45.15	-0.85	45.16	-0.94	663.00
2012-11-01	1.14	-6.42	2.65	-5.98	361.00
2012-12-01	3.85	-9.74	3.69	-8.79	227.00
2013-01-01	4.85	-11.22	4.49	-10.54	162.00
2013-02-01	8.75	-6.52	9.61	-6.22	157.00
2013-03-01	9.30	-4.08	7.46	-3.79	170.00
2013-04-01	30.08	-1.11	23.31	-1.17	209.00
2013-05-01	74.74	3.09	78.37	2.70	440.00
2013-06-01	94.24	8.20	139.33	7.81	930.00
2013-07-01	160.67	9.59	166.89	9.10	1350.00
2013-08-01	48.83	9.31	57.29	8.60	715.00
2013-09-01	99.38	4.41	128.91	4.05	1060.00
2013-10-01	55.08	-0.50	56.16	-0.60	705.00
2013-11-01	5.79	-7.32	6.03	-6.18	403.00
2013-12-01	2.07	-11.19	2.90	-10.15	226.00
2014-01-01	3.53	-11.06	4.99	-9.52	167.00
2014-02-01	4.52	-8.26	9.39	-7.09	153.00
2014-03-01	16.90	-4.92	9.99	-4.25	166.00
2014-04-01	21.50	-0.71	19.14	-0.87	223.00
2014-05-01	51.99	3.62	53.22	3.46	418.00
2014-06-01	154.13	7.32	191.88	6.73	1180.00
2014-07-01	94.65	9.11	114.83	8.71	1140.00
2014-08-01	141.25	7.41	144.40	7.34	1880.00
2014-09-01	111.52	5.65	120.69	5.26	1730.00
2014-10-01	13.47	0.05	19.96	-0.20	913.00
2014-11-01	1.87	-5.56	4.51	-4.77	479.00
2014-12-01	9.53	-10.52	9.99	-8.88	311.00
2015-01-01	9.01	-12.82	7.66	-11.70	247.00
2015-02-01	2.50	-8.55	4.73	-7.81	221.00
2015-03-01	10.81	-3.81	11.56	-2.93	235.00
2015-04-01	32.25	-1.11	34.16	-1.15	265.00
2015-05-01	77.58	3.30	80.67	2.79	500.00
2015-06-01	103.83	7.09	145.11	6.80	995.00
2015-07-01	63.94	8.00	85.96	7.14	766.00
2015-08-01	113.21	7.50	108.84	7.24	684.00
2015-09-01	81.04	6.40	112.71	6.58	910.00
2015-10-01	15.61	0.15	20.02	0.08	496.00
2015-11-01	1.25	-5.04	4.43	-4.16	291.00
2015-12-01	0.74	-11.04	2.61	-9.30	205.00
2016-01-01	6.44	-12.43	3.69	-10.93	150.00
2016-02-01	4.46	-8.50	4.63	-7.09	144.00
2016-03-01	12.82	-4.60	13.90	-4.07	155.00
2016-04-01	28.11	-0.70	27.49	-0.40	213.00
2016-05-01	52.14	3.50	53.49	3.89	281.00
2016-06-01	100.01	7.08	124.58	7.04	529.00
2016-07-01	124.90	9.10	137.23	8.68	1190.00
2016-08-01	39.83	9.91	51.91	10.18	574.00
2016-09-01	110.71	5.17	123.31	4.74	670.00
2016-10-01	58.09	0.96	54.65	0.79	676.00
2016-11-01	0.40	-5.13	2.21	-3.83	371.00
2016-12-01	0.28	-8.62	2.44	-7.12	241.00
2017-01-01	5.36	-10.72	6.04	-9.97	170.00
2017-02-01	3.95	-7.38	5.35	-6.16	165.00
2017-03-01	13.00	-5.88	10.88	-4.84	161.00
2017-04-01	37.30	-0.78	35.88	-0.07	239.00
2017-05-01	56.47	2.95	62.51	2.91	319.00
2017-06-01	150.00	6.21	178.37	5.63	1330.00
2017-07-01	90.52	9.37	113.13	8.82	1570.00
2017-08-01	119.84	9.00	112.41	8.93	935.00
2017-09-01	97.18	6.55	104.73	6.18	1210.00
2017-10-01	44.71	1.45	45.10	1.87	663.00
2017-11-01	6.15	-6.05	7.82	-5.02	369.00
2017-12-01	0.93	-8.66	2.63	-6.94	240.00
2018-01-01	1.30	-10.14	4.46	-8.01	258.00
2018-02-01	6.12	-7.91	6.96	-6.03	242.00
2018-03-01	12.03	-5.00	9.36	-4.41	243.00
2018-04-01	18.46	-0.60	21.23	-0.45	292.00
2018-05-01	48.42	3.76	56.41	3.53	347.00
2018-06-01	105.75	7.42	130.59	7.17	808.00
2018-07-01	132.87	9.69	133.86	9.29	1504.00
2018-08-01	115.61	8.96	114.91	8.69	1178.00
2018-09-01	119.49	6.32	101.34	6.05	1524.00
2018-10-01	41.99	-1.56	35.33	-2.15	865.00
2018-11-01	17.42	-6.79	6.00	-6.53	435.00
2018-12-01	11.11	-11.00	3.52	-9.62	268.00
2019-01-01	6.90	-11.30			191.00
2019-02-01	12.34	-7.87			176.00
2019-03-01	22.00	-6.10			181.00
2019-04-01	24.49	0.04			531.00
2019-05-01	70.10	3.56			664.00
2019-06-01	85.26	7.49			927.00
2019-07-01	112.98	8.20			1228.00
2019-08-01	95.45	8.95			802.00
2019-09-01	122.57	5.77			937.00
2019-10-01	45.83	0.27			587.00
2019-11-01	11.78	-4.21			358.00
2019-12-01	7.27	-12.37			199.00
2020-01-01	15.55	-11.82			195.00
2020-02-01	9.59	-9.92			180.00
2020-03-01	8.96	-4.80			170.00
2020-04-01	29.09	-1.85			273.00
2020-05-01	56.46	2.39			461.00
2020-06-01	114.77	7.18			1443.00
2020-07-01	145.58	9.10			1983.00
2020-08-01	100.85	8.75			1387.00
2020-09-01	75.19	6.72			1030.00
2020-10-01	11.56	2.05			751.00
2020-11-01	8.70	-5.28			404.00
2020-12-01	0.12	-9.81			251.00
2021-01-01	1.76	-10.62			206.00
2021-02-01	3.49	-8.40			186.00
2021-03-01	7.70	-3.66			189.00
2021-04-01	18.60	-0.93			201.00
2021-05-01	90.83	3.40			462.00
2021-06-01	102.04	8.02			1186.00
2021-07-01	96.17	9.42			1049.00
2021-08-01	142.44	8.62			1287.00
2021-09-01	65.51	5.73			1259.00
2021-10-01	44.47	2.27			767.00
2021-11-01	5.27	-6.62			424.00
2021-12-01	7.23	-10.48			261.00
2022-01-01	6.86	-12.58			193.00
2022-02-01	7.05	-11.55			179.00
2022-03-01	9.26	-3.04			241.00
2022-04-01	28.09	-0.82			245.00
2022-05-01	68.46	3.61			423.00
2022-06-01	122.15	7.35			1033.00
2022-07-01	62.03	9.82			582.00
2022-08-01	76.12	9.52			505.00
2022-09-01	106.89	5.52			701.00
2022-10-01	59.18	0.67			1079.00
2022-11-01	3.41	-5.50			485.00
2022-12-01	4.16	-10.28			248.00
2023-01-01	3.77	-10.75			190.00
2023-02-01	7.20	-7.38			187.00
2023-03-01	13.09	-4.88			177.00
2023-04-01	12.42	-0.70			247.00
2023-05-01	48.42	3.14			417.00
2023-06-01	126.06	6.77			917.00
2023-07-01	124.30	9.14			1254.00
2023-08-01	129.98	8.95			1433.00
2023-09-01	86.27	6.66			1008.00
2023-10-01	31.59	0.21			757.00
2023-11-01	6.48	-6.31			431.00
2023-12-01	3.54	-9.75			248.00
2024-01-01	4.12	-11.75			179.00
2024-02-01	11.13	-9.23			174.00
2024-03-01	10.87	-4.52			192.00
2024-04-01	34.04	-0.25			296.00
2024-05-01	50.93	3.67			678.00
2024-06-01	126.27	7.00			1258.00
2024-07-01	170.45	9.88			1703.00
2024-08-01	25.21	9.59			979.00
2024-09-01	87.43	7.07			666.00
2024-10-01	45.64	1.05			595.00
2024-11-01	4.61	-5.28			446.67
2024-12-01	3.36	-9.75			252.33
